1,1,0.8315314682035299
1,2,0.8564331928201341
1,3,0.9232434339378667
1,4,0.8258474011582437
2,1,0.8675019900092152
2,2,0.9228097639845884
2,3,0.8745753479421774
2,4,0.8569910245325527
3,1,0.9006634524808979
3,2,0.8723331207056894
3,3,0.8480683074185698
3,4,0.8710218980149741
4,1,0.8774634988857888
4,2,0.9092070346821934
4,3,0.8975941388449528
4,4,0.8755283636110189
