1,1,1.0601062364538223
1,2,1.0926575290810152
1,3,1.0703228600215837
1,4,1.1250150602590323
2,1,1.06702411958131
2,2,1.0442359501901004
2,3,1.1453068275306464
2,4,1.1280247457954637
3,1,1.0975179593389253
3,2,1.1009657335569356
3,3,1.197789202666022
3,4,1.1489643028309275
4,1,1.1078648665767599
4,2,1.0985871391017579
4,3,1.1613407868845471
4,4,1.128820742776293
