1,1,0.8756646440570959
1,2,0.8920390837962487
1,3,0.9209721691159974
1,4,0.904127191387425
2,1,0.8328343688822092
2,2,0.8696989845079046
2,3,0.8356195029578527
2,4,0.8727657360551179
3,1,0.8750757634362284
3,2,0.9125831218604319
3,3,0.887063548031999
3,4,0.8748538626528826
4,1,0.9154959337595512
4,2,0.8784943324349622
4,3,0.9027571566917475
4,4,0.8919478627486259
