1,1,0.8415721356398518
1,2,0.7748374800868472
1,3,0.7955140741053803
1,4,0.8542288727026812
2,1,0.8288543535416049
2,2,0.8052090026882804
2,3,0.7904481839895985
2,4,0.798783075413155
3,1,0.816163392871256
3,2,0.8460935019076147
3,3,0.8313226289772824
3,4,0.7966306395081151
4,1,0.7947318834501217
4,2,0.8146307961965062
4,3,0.8295346170350199
4,4,0.847180631940204
